"ests.1","ests.2","ests.3","ests.4","ests.5","ests.6","ests.7","stderrs.1","stderrs.2","stderrs.3","stderrs.4","stderrs.5","stderrs.6","stderrs.7","ciLower.1","ciLower.2","ciLower.3","ciLower.4","ciLower.5","ciLower.6","ciLower.7","ciUpper.1","ciUpper.2","ciUpper.3","ciUpper.4","ciUpper.5","ciUpper.6","ciUpper.7"
18.967257923172,0.5813448550445,8.782531365,104.2499652763,1.40935912671,27.1261211837,95.7938104915,6.27951162676945,0.146735990596873,1.07234375708036,3.07159687186518,0.199106336362384,2.18086184131377,3.18562465102297,6.597204575,0.295145383,7.0016225175,98.307662975,1.020275865,23.18199645,89.557511125,31.4548479,0.877876375,11.144050525,110.40914825,1.8109205525,31.62334845,102.11233375
19.2297937314334,0.5816898621977,6.95205304979,100.7880098396,1.639150648708,28.0577421795,90.9531059449,5.55582269059638,0.120317812718769,0.838792250657728,3.26755655454885,0.246147539107264,2.20867603723601,3.12037188872083,8.19749704,0.34555667675,5.5359613025,94.268522325,1.1579911725,24.116177425,84.83745335,30.280988175,0.82429113075,8.7900691775,107.2362355,2.1253278575,32.79253815,97.171940275
20.042175671203,0.603235374058,8.57396773034,108.10248502,1.737431672481,24.9433853363,97.6778949938,5.5542451145199,0.121381964680594,1.05518018832492,3.16604064873481,0.231184140232464,2.17762316581624,3.04181515198664,9.16005143,0.36753151525,6.775336515,101.8470275,1.296156365,21.052699825,91.7910256,30.8671627,0.8466282845,10.912114625,114.40829275,2.1974522075,29.623875925,103.6435435
19.003380322165,0.610181020627,6.75822507136,107.8293970516,1.606287800047,27.8173529095,98.1916702093,5.1003050040422,0.116057981683037,0.92993136086663,3.58604815133643,0.25565742135457,2.21754650011851,3.18936542644176,8.82554771,0.3946966275,5.20909923,100.78222025,1.1114471375,23.7634382,92.076491775,28.78214045,0.85001218775,8.8171673125,114.945942,2.1049637775,32.530081775,104.54247475
22.094667009861,0.5185738597658,9.19757915679,106.9161161633,1.581206247714,24.8742918326,97.428878687,6.11376845563019,0.132581240719424,1.01412908656485,2.93972886270187,0.209917762143401,2.02182419027179,2.99249465361625,10.118776275,0.263071589,7.4524862025,101.2747345,1.1743312925,21.2460715,91.6301925,34.063916025,0.78366968925,11.430900325,112.71516225,1.996576485,29.184079725,103.39235725
18.8840063548632,0.625836460745,9.21847002055,110.9429095283,1.581700888354,27.2286145107,101.4527042361,5.99450545310054,0.140206278999415,1.08993259211954,3.2614845376534,0.234427877046745,2.24483888176958,3.21208848851409,6.78274219,0.3613623625,7.341871,104.461337,1.131098425,23.144660525,95.061493075,30.437973275,0.916673706,11.637788875,117.26271625,2.04908823,31.8982931,107.70993525
28.28790790424,0.40124473812897,6.3436042371,103.9425220284,1.560436096699,24.9135785806,94.5799054517,5.2253303741744,0.113529137641024,0.775463972559099,2.95259323711563,0.238657257665147,1.93645791774993,2.85725825297501,18.23087705,0.1811578305,5.026729465,98.2243899,1.093963895,21.424301475,88.96985735,38.569616475,0.6256914145,8.0685459675,109.795871,2.0267558,28.97810665,100.1213815
11.6816449982584,0.774531406424,8.257005669,104.8430664718,1.416348670705,25.9986714561,96.3449744309,6.70339555942569,0.149138579753574,1.0984179487732,3.19879327430464,0.215544902250174,2.1581600039871,3.05720967871647,-1.84590737,0.49781714625,6.4320688475,98.633547475,1.0015000425,22.142543875,90.4375945,24.333610025,1.0819970275,10.733339875,111.08296925,1.8391575475,30.555611425,102.412881
17.623044491939,0.57388904015,7.10237849378,100.6865223906,1.687108409466,30.8662140472,90.5638719408,4.11776206848118,0.0945010682027851,0.79530835476084,3.32130541154975,0.251331354761718,2.39038791495382,3.42563339266965,9.33503839,0.39695316425,5.7446205075,94.132043575,1.205177025,26.619285575,83.815535825,25.3985299,0.76769879425,8.837199645,107.300619,2.1821393475,35.95081205,97.2510311
22.62690994769,0.5022971339606,7.91227556965,98.9809278284,1.44925137974,26.9517727245,90.2854195641,5.41901645133377,0.121755254053858,1.01372193360572,3.25097111920148,0.221240991035526,2.14637696339785,3.08262205423209,11.99664815,0.267630618,6.2363598825,92.707367,1.0119906175,23.050601675,84.274631675,33.413873675,0.749692593,10.191925825,105.4946085,1.883139315,31.5628504,96.54382505
20.27809403751,0.542586882845,6.37725744199,101.9213569171,1.717379284288,22.1047837539,91.6170812407,4.49748072682309,0.101892258993624,0.663806770662459,2.44092794709569,0.20499852932776,1.74720848947138,2.56811634297986,11.42424645,0.34607578875,5.2346926775,97.0110839,1.322984335,18.98595675,86.5063227,29.1311931,0.74276668475,7.79769254,106.6609925,2.1246939575,25.780455075,96.563385
15.0346470291403,0.658187577766,6.57405980837,97.5948453984,1.529715050839,27.5405082845,88.4165551023,4.35674259884272,0.0997561923658054,0.764546495949965,3.12092066538012,0.256501182728067,2.11107197781351,3.01547886690423,6.342348875,0.46662120025,5.2893970225,91.54701135,1.026498575,23.740262075,82.547038425,23.51114785,0.85961651825,8.2644661,103.74396875,2.0318400625,32.003829975,94.238618625
20.736365490567,0.5497859502953,8.09212043823,101.1822519457,1.3205470871,27.5835174933,93.258969422,5.52256540704765,0.127865986596324,1.01075230970128,3.29598896504331,0.217843183917212,2.18572807608541,3.12012079123807,9.8871774675,0.3038729845,6.3915929925,94.7221198,0.900092497,23.654629225,87.133207075,31.533099125,0.81049902,10.389194875,107.6999735,1.75494709,32.2336151,99.40792925
